target,fold,model,서비스_업종_코드,rows,mae,median_absolute_error,rmse,mean_error,pinball_p10,pinball_p50,pinball_p90,attainment_p10,attainment_p50,attainment_p90,coverage_p10_p90,mean_interval_width,interval_score_80,spearman,direction_accuracy,crossing_ratio_raw,crossing_ratio_corrected
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300028,269,0.5337977587478677,0.23094734912054232,1.2444010669556025,0.13168156816044238,0.20058792039105636,0.26689887937393386,0.15441770560709941,0.12639405204460966,0.550185873605948,0.862453531598513,0.7360594795539034,1.052178451002936,3.5500562599815577,0.2594931246283977,0.654275092936803,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300029,53,0.3550821266140339,0.2203181918743985,0.5798522377962766,0.09526423688207877,0.12258362478473488,0.17754106330701694,0.08899523148195085,0.09433962264150944,0.5471698113207547,0.9245283018867925,0.8301886792452831,1.0521784510029362,2.115788562666857,0.3431981291831304,0.7169811320754716,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300031,86,0.951152066619818,0.35994634032973355,2.157332035791924,0.7161783143409083,0.5336596632246249,0.475576033309909,0.16172252422023567,0.27906976744186046,0.6395348837209303,0.9186046511627907,0.6395348837209303,1.0521784510029355,6.953821874448606,0.27844817017722434,0.5813953488372093,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300032,41,6.82518861664635,0.49473182242860997,27.954476961955518,6.198813030189764,5.6370057654446555,3.412594308323175,0.9005250500632049,0.21951219512195122,0.6829268292682927,0.8780487804878049,0.6585365853658537,1.0521784510029357,65.3753081550786,0.2840216108633681,0.6341463414634146,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300033,153,0.585009711985048,0.3844176016006806,0.9338852144415863,0.3326842293859319,0.2322562007788779,0.292504855992524,0.11150584469932294,0.17647058823529413,0.6209150326797386,0.869281045751634,0.6928104575163399,1.0521784510029357,3.4376204547820084,-0.017159026751058983,0.5620915032679739,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300035,150,2.7314666994492027,0.44964827167717225,16.062681940011956,2.2441025525539504,2.045178549079002,1.3657333497246014,0.4175124553998298,0.28,0.6,0.8533333333333334,0.5733333333333334,1.0521784510029355,24.626910044788318,0.14647253256614198,0.5533333333333333,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300036,148,0.8115851510634083,0.3034258963949471,2.360647842122237,0.36936116149004744,0.397012389495524,0.40579257553170417,0.19644348762764371,0.18243243243243243,0.5405405405405406,0.8783783783783784,0.6959459459459459,1.0521784510029355,5.934558771231676,0.14186622243822739,0.5878378378378378,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,seasonal_naive,CS300043,93,2.0127725179844353,0.5408642193759369,7.9343695402386425,0.9673698611696769,1.141461932195316,1.0063862589922177,0.5680480917883466,0.34408602150537637,0.6344086021505376,0.8387096774193549,0.4946236559139785,1.0521784510029355,17.095100239836626,0.05853529852008779,0.5698924731182796,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,xgboost,CS100001,1388,0.11418490464814987,0.0668350112158253,0.2709253272242433,0.0018717060135200597,0.02652603307275073,0.057092452324074935,0.030359464351757296,0.15201729106628242,0.5922190201729106,0.9365994236311239,0.7845821325648416,0.34624451960740554,0.5688549742450802,0.6829410533931797,0.7644092219020173,0.0,0.0
target_aux_min_next_two_quarters_yoy,2,xgboost,CS100002,423,0.13645362181555842,0.07818956405611166,0.44598829742341,-0.030070359879636504,0.03079588771309008,0.06822681090777921,0.04790726248347408,0.07801418439716312,0.491725768321513,0.8936170212765957,0.8156028368794326,0.3903196934456847,0.7870315019656418,0.7286627090013276,0.8250591016548463,0.0,0.0
