target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_aux_min_next_two_quarters_yoy,CS300035,2640,2006,0.13404753627567806,-0.8502155118588757,-0.2658594730789108,0.5527537966857385
target_aux_min_next_two_quarters_yoy,CS300036,2254,1985,-0.08628725284910749,-0.7029369634791468,-0.2260735501539034,0.2871621264355615
target_aux_min_next_two_quarters_yoy,CS300043,1939,1171,0.2753336517427121,-0.8150480846253246,-0.21354676306530207,0.8772224063724432
target_challenger_next_quarter_qoq,CS100001,18376,18300,0.09475466776623984,-0.18634189762375658,-0.00824671284704781,0.28185455038787544
target_challenger_next_quarter_qoq,CS100002,5971,5826,0.11760994706076147,-0.19604761879745314,-0.007537033843732166,0.2598882604491488
target_challenger_next_quarter_qoq,CS100003,4530,4436,0.07329024988190587,-0.24996746632702638,-0.01739939339439811,0.3111800796619375
target_challenger_next_quarter_qoq,CS100004,4500,4406,0.37618621119240925,-0.2791731969280039,-0.014327868148811373,0.37522522351249077
target_challenger_next_quarter_qoq,CS100005,5738,5582,0.5839778128293456,-0.19844049924980223,-0.018716792537214866,0.20445662322388677
target_challenger_next_quarter_qoq,CS100006,5651,5484,0.06989606325004613,-0.25504632175722963,-0.021547368250459387,0.26422695626640497
target_challenger_next_quarter_qoq,CS100007,7533,7336,0.03528242486755402,-0.27840202622917704,-0.04426401240329125,0.33611229510898166
target_challenger_next_quarter_qoq,CS100008,10552,10370,0.09904765417539667,-0.24808543895378696,-0.016282328277455738,0.2997645981346072
target_challenger_next_quarter_qoq,CS100009,11965,11808,0.11430291869945323,-0.3221131470652368,-0.020931659055818952,0.6041593093633916
target_challenger_next_quarter_qoq,CS100010,14105,13948,0.09024116989469765,-0.23933476287927727,-0.01602450926934257,0.32994331620750356
target_challenger_next_quarter_qoq,CS200001,8441,8259,0.13441902773000314,-0.3142059216080222,0.004187917666025998,0.47185894252310895
target_challenger_next_quarter_qoq,CS200002,946,905,0.1948832248394454,-0.333150116294762,0.0014701695995833486,0.575095356126496
target_challenger_next_quarter_qoq,CS200003,6693,6521,0.19563123348640923,-0.39872954992481047,0.0,0.6500004579167926
target_challenger_next_quarter_qoq,CS200005,6223,6035,1.9726656919039294,-0.40274507029051093,0.0,0.6521636497632399
target_challenger_next_quarter_qoq,CS200006,6630,6597,0.041748305696328585,-0.1895351121424912,0.005832325771803593,0.26973275207658165
target_challenger_next_quarter_qoq,CS200007,4995,4969,0.041064061315233734,-0.2600909797324884,-0.0003144175482813205,0.3370554486566962
target_challenger_next_quarter_qoq,CS200008,4169,4124,0.10246873107478209,-0.3024414339309087,3.265396735563364e-06,0.41334527589386366
target_challenger_next_quarter_qoq,CS200016,4532,4433,0.18313642316632914,-0.29970663485010435,0.011868482182515905,0.4768652381439896
target_challenger_next_quarter_qoq,CS200017,1823,1791,0.19542225702234345,-0.30548048951242046,-0.015327166554481075,0.3431659266073148
target_challenger_next_quarter_qoq,CS200019,1810,1702,0.0528697185261541,-0.25542530788311263,-0.0029030993007074235,0.3239802471921435
target_challenger_next_quarter_qoq,CS200024,3090,2969,0.1899307971931064,-0.44351034869428063,-0.013395259283836669,0.6630811749463948
target_challenger_next_quarter_qoq,CS200025,4963,4894,0.119309161066796,-0.3704107869820782,0.0,0.5198851014179074
target_challenger_next_quarter_qoq,CS200026,723,668,2.204179266318757,-0.450867104761959,0.0,0.7391238522661396
target_challenger_next_quarter_qoq,CS200028,14483,14423,0.06162094598748387,-0.21761144253004042,-0.006012390875809626,0.2746368783019681
target_challenger_next_quarter_qoq,CS200029,3629,3503,0.3662415473390629,-0.49999958481930096,-0.027145645954727016,0.9061248404160772
