study_name,model,feature_set,trial_number,state,mean_average_precision,mean_roc_auc,std_average_precision,worst_fold_average_precision,std_roc_auc,worst_fold_roc_auc,mean_brier_score,mean_log_loss,total_fit_seconds,params_json,fold_metrics_json,param_colsample_bytree,param_learning_rate,param_max_bin,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_subsample,param_gamma,param_min_child_weight,param_bagging_temperature,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_leaf_estimation_iterations,param_random_strength,is_pareto
stage5__lightgbm__common_baseline__v1,lightgbm,common_baseline,17,COMPLETE,0.640073446170446,0.8086839303117972,0.02376592404924101,0.6076901232750047,0.004321924764091818,0.8031558124626527,0.15693721320887036,0.47622796280326707,76.05330440000398,"{""colsample_bytree"": 0.7403820051071275, ""learning_rate"": 0.02277009945310293, ""max_bin"": 255, ""max_depth"": 7, ""min_child_samples"": 100, ""n_estimators"": 650, ""num_leaves"": 64, ""reg_alpha"": 6.419666342180476e-05, ""reg_lambda"": 0.2272649919507615, ""subsample"": 0.6655117230633654}","[{""average_precision"": 0.6076901232750047, ""roc_auc"": 0.8031558124626527, ""brier_score"": 0.15433516725781077, ""log_loss"": 0.47032915564776945, ""fold"": 1, ""fit_seconds"": 15.46156019999762}, {""average_precision"": 0.6274154039022151, ""roc_auc"": 0.8120523166644086, ""brier_score"": 0.1528355281566812, ""log_loss"": 0.4649044632837665, ""fold"": 2, ""fit_seconds"": 18.138325300009456}, {""average_precision"": 0.6583509778040597, ""roc_auc"": 0.8058600926246815, ""brier_score"": 0.16276171786269703, ""log_loss"": 0.4909128507459484, ""fold"": 3, ""fit_seconds"": 19.840834799979348}, {""average_precision"": 0.6668372797005045, ""roc_auc"": 0.8136674994954463, ""brier_score"": 0.1578164395582925, ""log_loss"": 0.47876538153558384, ""fold"": 4, ""fit_seconds"": 22.612584100017557}]",0.7403820051071275,0.02277009945310293,255.0,7.0,100.0,650.0,64.0,6.419666342180476e-05,0.2272649919507615,0.6655117230633654,,,,,,,,,,False
stage5__lightgbm__common_baseline__v1,lightgbm,common_baseline,18,COMPLETE,0.6372049674969091,0.8062934388180254,0.023366425461656928,0.6058795490560978,0.004539110490882035,0.8005048840745997,0.1576197204708229,0.47841875331744466,49.18443989998195,"{""colsample_bytree"": 0.6234731755997286, ""learning_rate"": 0.045756844222588355, ""max_bin"": 127, ""max_depth"": 4, ""min_child_samples"": 90, ""n_estimators"": 650, ""num_leaves"": 94, ""reg_alpha"": 3.0091113914744345e-08, ""reg_lambda"": 9.90555819754272, ""subsample"": 0.6183522938840293}","[{""average_precision"": 0.6058795490560978, ""roc_auc"": 0.8005048840745997, ""brier_score"": 0.15483581540439198, ""log_loss"": 0.47209888815807677, ""fold"": 1, ""fit_seconds"": 9.6260970000003}, {""average_precision"": 0.6239718247271354, ""roc_auc"": 0.8092424845332453, ""brier_score"": 0.1535620698423059, ""log_loss"": 0.46710427454799397, ""fold"": 2, ""fit_seconds"": 11.672475200000918}, {""average_precision"": 0.6553111941374881, ""roc_auc"": 0.8034600501541351, ""brier_score"": 0.16343092311986315, ""log_loss"": 0.49322286296862694, ""fold"": 3, ""fit_seconds"": 12.994780699984403}, {""average_precision"": 0.663657302066915, ""roc_auc"": 0.8119663365101213, ""brier_score"": 0.15865007351673055, ""log_loss"": 0.48124898759508106, ""fold"": 4, ""fit_seconds"": 14.891086999996332}]",0.6234731755997286,0.045756844222588355,127.0,4.0,90.0,650.0,94.0,3.0091113914744345e-08,9.90555819754272,0.6183522938840293,,,,,,,,,,False
stage5__lightgbm__common_baseline__v1,lightgbm,common_baseline,19,COMPLETE,0.6314333118810056,0.8063852643427019,0.025008272467293258,0.5997263859842199,0.0045197724349973515,0.8006708223746022,0.15838505772727068,0.4801150509342025,65.66427089995705,"{""colsample_bytree"": 0.6333730655174936, ""learning_rate"": 0.04880679114436622, ""max_bin"": 63, ""max_depth"": 12, ""min_child_samples"": 45, ""n_estimators"": 450, ""num_leaves"": 118, ""reg_alpha"": 2.277341089693559e-07, ""reg_lambda"": 5.197849373796731, ""subsample"": 0.7360024732122386}","[{""average_precision"": 0.5997263859842199, ""roc_auc"": 0.8006708223746022, ""brier_score"": 0.15619646469345796, ""log_loss"": 0.4753107486464375, ""fold"": 1, ""fit_seconds"": 13.471575399977155}, {""average_precision"": 0.6152813289390442, ""roc_auc"": 0.8087170548244107, ""brier_score"": 0.15471593385309623, ""log_loss"": 0.4693781377020108, ""fold"": 2, ""fit_seconds"": 15.694762700004503}, {""average_precision"": 0.6486470575963748, ""roc_auc"": 0.8037234238784059, ""brier_score"": 0.16420899884552798, ""log_loss"": 0.4947760359408054, ""fold"": 3, ""fit_seconds"": 17.747951399971498}, {""average_precision"": 0.6620784750043837, ""roc_auc"": 0.8124297562933886, ""brier_score"": 0.1584188335170006, ""log_loss"": 0.4809952814475562, ""fold"": 4, ""fit_seconds"": 18.74998140000389}]",0.6333730655174936,0.04880679114436622,63.0,12.0,45.0,450.0,118.0,2.277341089693559e-07,5.197849373796731,0.7360024732122386,,,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,0,COMPLETE,0.6331149019378234,0.806223444031684,0.025700859767248414,0.5992945954340275,0.005005890409243861,0.7999344137690603,0.15797758129112202,0.47927661937846555,41.03256719998899,"{""colsample_bytree"": 0.8846384109350275, ""gamma"": 0.881236135295399, ""learning_rate"": 0.07966344702011499, ""max_bin"": 256, ""max_depth"": 6, ""min_child_weight"": 7.20140936475215, ""n_estimators"": 200, ""reg_alpha"": 0.2277770213374704, ""reg_lambda"": 0.050203116119169215, ""subsample"": 0.7608897831331005}","[{""average_precision"": 0.5992945954340275, ""roc_auc"": 0.7999344137690603, ""brier_score"": 0.15538948045033787, ""log_loss"": 0.4734656563141024, ""fold"": 1, ""fit_seconds"": 8.437720799993258}, {""average_precision"": 0.6177981540561337, ""roc_auc"": 0.8102718803386162, ""brier_score"": 0.15375691535476876, ""log_loss"": 0.4671652766781976, ""fold"": 2, ""fit_seconds"": 10.082377600017935}, {""average_precision"": 0.6523685529993641, ""roc_auc"": 0.8027729704866958, ""brier_score"": 0.16404635616607616, ""log_loss"": 0.49493550312784407, ""fold"": 3, ""fit_seconds"": 10.747651399986353}, {""average_precision"": 0.6629983052617683, ""roc_auc"": 0.8119145115323636, ""brier_score"": 0.15871757319330534, ""log_loss"": 0.481540041393718, ""fold"": 4, ""fit_seconds"": 11.764817399991443}]",0.8846384109350275,0.07966344702011499,256.0,6.0,,200.0,,0.2277770213374704,0.050203116119169215,0.7608897831331005,0.881236135295399,7.20140936475215,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,1,COMPLETE,0.6349442279835926,0.8061826631503042,0.024853828526522646,0.600524668536031,0.004591368166334039,0.8001609838357583,0.15794325593249434,0.47901612532909277,115.90472590000718,"{""colsample_bytree"": 0.7648633111821508, ""gamma"": 1.0038881285438865, ""learning_rate"": 0.02489733499685811, ""max_bin"": 512, ""max_depth"": 5, ""min_child_weight"": 2.3935454429917917, ""n_estimators"": 550, ""reg_alpha"": 0.06572066236546029, ""reg_lambda"": 0.00620031419653184, ""subsample"": 0.9864438670032483}","[{""average_precision"": 0.600524668536031, ""roc_auc"": 0.8001609838357583, ""brier_score"": 0.15526858317680392, ""log_loss"": 0.4727409134879576, ""fold"": 1, ""fit_seconds"": 24.525245199998608}, {""average_precision"": 0.6225912153837205, ""roc_auc"": 0.8095914136627126, ""brier_score"": 0.15392742473275492, ""log_loss"": 0.46759152104040735, ""fold"": 2, ""fit_seconds"": 28.212186999997357}, {""average_precision"": 0.6538745388682328, ""roc_auc"": 0.8034253395235774, ""brier_score"": 0.16357649650868297, ""log_loss"": 0.4936243811433959, ""fold"": 3, ""fit_seconds"": 30.52325280001969}, {""average_precision"": 0.6627864891463864, ""roc_auc"": 0.8115529155791684, ""brier_score"": 0.1590005193117355, ""log_loss"": 0.48210768564461015, ""fold"": 4, ""fit_seconds"": 32.64404089999152}]",0.7648633111821508,0.02489733499685811,512.0,5.0,,550.0,,0.06572066236546029,0.00620031419653184,0.9864438670032483,1.0038881285438865,2.3935454429917917,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,2,COMPLETE,0.6288057081290342,0.8018499896515678,0.023543224202764248,0.596903006743555,0.005355106306006807,0.7943213260079768,0.16194721641879958,0.4893165188003542,60.694469900015974,"{""colsample_bytree"": 0.9242681793029826, ""gamma"": 1.5005593489024494, ""learning_rate"": 0.016257388669867673, ""max_bin"": 512, ""max_depth"": 6, ""min_child_weight"": 17.89351672749082, ""n_estimators"": 150, ""reg_alpha"": 0.25702336860654146, ""reg_lambda"": 0.16609064437738008, ""subsample"": 0.8632544034132439}","[{""average_precision"": 0.596903006743555, ""roc_auc"": 0.7943213260079768, ""brier_score"": 0.15941640480124009, ""log_loss"": 0.4833665629429958, ""fold"": 1, ""fit_seconds"": 12.934724100021413}, {""average_precision"": 0.615904020477227, ""roc_auc"": 0.8061716107378943, ""brier_score"": 0.15765591480088328, ""log_loss"": 0.47753148447566623, ""fold"": 2, ""fit_seconds"": 14.452082600007998}, {""average_precision"": 0.647388145784447, ""roc_auc"": 0.7993177577859487, ""brier_score"": 0.16762463070888875, ""log_loss"": 0.5037001719600289, ""fold"": 3, ""fit_seconds"": 15.820302699983586}, {""average_precision"": 0.6550276595109078, ""roc_auc"": 0.8075892640744515, ""brier_score"": 0.1630919153641862, ""log_loss"": 0.49266785582272593, ""fold"": 4, ""fit_seconds"": 17.48736050000298}]",0.9242681793029826,0.016257388669867673,512.0,6.0,,150.0,,0.25702336860654146,0.16609064437738008,0.8632544034132439,1.5005593489024494,17.89351672749082,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,3,COMPLETE,0.6325540908261313,0.8048920800079067,0.02445816274303914,0.5988842996983377,0.004134003796493123,0.7997537570850349,0.15835956158699258,0.4803426022915701,108.92815409996547,"{""colsample_bytree"": 0.6831624811339446, ""gamma"": 4.095896438692192, ""learning_rate"": 0.02756615061821052, ""max_bin"": 512, ""max_depth"": 4, ""min_child_weight"": 5.393344461256355, ""n_estimators"": 700, ""reg_alpha"": 0.07441234933436049, ""reg_lambda"": 0.041942724935852, ""subsample"": 0.9488367022631827}","[{""average_precision"": 0.5988842996983377, ""roc_auc"": 0.7997537570850349, ""brier_score"": 0.1552092898409257, ""log_loss"": 0.4730219805108913, ""fold"": 1, ""fit_seconds"": 23.246160399983637}, {""average_precision"": 0.6198188398392651, ""roc_auc"": 0.8079409164505472, ""brier_score"": 0.15432413391622674, ""log_loss"": 0.4689122936889779, ""fold"": 2, ""fit_seconds"": 25.49122629998601}, {""average_precision"": 0.6525745150951369, ""roc_auc"": 0.8020330298000758, ""brier_score"": 0.164229840503542, ""log_loss"": 0.4955058748161605, ""fold"": 3, ""fit_seconds"": 28.809062699991046}, {""average_precision"": 0.6589387086717859, ""roc_auc"": 0.809840616695969, ""brier_score"": 0.15967498208727585, ""log_loss"": 0.48393026015025076, ""fold"": 4, ""fit_seconds"": 31.381704700004775}]",0.6831624811339446,0.02756615061821052,512.0,4.0,,700.0,,0.07441234933436049,0.041942724935852,0.9488367022631827,4.095896438692192,5.393344461256355,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,4,COMPLETE,0.6228586698187633,0.8013834841618711,0.028419614605923554,0.5855393554723196,0.005854149867593388,0.7960619803476945,0.1601971142240302,0.4858582693664874,42.946796999982325,"{""colsample_bytree"": 0.8662140068683415, ""gamma"": 1.3665526222391207, ""learning_rate"": 0.10271578928743211, ""max_bin"": 128, ""max_depth"": 8, ""min_child_weight"": 1.2217984388639547, ""n_estimators"": 200, ""reg_alpha"": 0.00011884645801533916, ""reg_lambda"": 0.058502858618680285, ""subsample"": 0.9940849539357981}","[{""average_precision"": 0.5855393554723196, ""roc_auc"": 0.7960619803476945, ""brier_score"": 0.15788282375761054, ""log_loss"": 0.4810561554237466, ""fold"": 1, ""fit_seconds"": 9.341596299986122}, {""average_precision"": 0.6078344728032391, ""roc_auc"": 0.8031257088569359, ""brier_score"": 0.15670206143948723, ""log_loss"": 0.47585378150219126, ""fold"": 2, ""fit_seconds"": 9.999686800001655}, {""average_precision"": 0.638023185443841, ""roc_auc"": 0.7961259642422351, ""brier_score"": 0.16677292562061546, ""log_loss"": 0.5030087255197109, ""fold"": 3, ""fit_seconds"": 11.201844700000947}, {""average_precision"": 0.6600376655556536, ""roc_auc"": 0.810220283200619, ""brier_score"": 0.15943064607840757, ""log_loss"": 0.48351441502030096, ""fold"": 4, ""fit_seconds"": 12.403669199993601}]",0.8662140068683415,0.10271578928743211,128.0,8.0,,200.0,,0.00011884645801533916,0.058502858618680285,0.9940849539357981,1.3665526222391207,1.2217984388639547,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,5,COMPLETE,0.6312935131060253,0.8056153289230747,0.02564675969794277,0.5960337052818891,0.004297235205093505,0.7997965829905993,0.15828524047913364,0.4802665615446437,76.97752710001078,"{""colsample_bytree"": 0.853558075846343, ""gamma"": 0.6163597638349416, ""learning_rate"": 0.08530455601145875, ""max_bin"": 512, ""max_depth"": 7, ""min_child_weight"": 1.1667726232171949, ""n_estimators"": 200, ""reg_alpha"": 5.315797741654099e-06, ""reg_lambda"": 3.4409893037422026, ""subsample"": 0.7130613382332853}","[{""average_precision"": 0.5960337052818891, ""roc_auc"": 0.7997965829905993, ""brier_score"": 0.1555169133787927, ""log_loss"": 0.4738548231174846, ""fold"": 1, ""fit_seconds"": 17.8231722000055}, {""average_precision"": 0.6177120241030296, ""roc_auc"": 0.8083196151724843, ""brier_score"": 0.15470359861494437, ""log_loss"": 0.4697618988107987, ""fold"": 2, ""fit_seconds"": 18.53035970000201}, {""average_precision"": 0.65341436774573, ""roc_auc"": 0.8034413375350764, ""brier_score"": 0.16381348634198264, ""log_loss"": 0.49461903872300544, ""fold"": 3, ""fit_seconds"": 19.874061899987282}, {""average_precision"": 0.6580139552934524, ""roc_auc"": 0.8109037799941393, ""brier_score"": 0.15910696358081486, ""log_loss"": 0.4828304855272861, ""fold"": 4, ""fit_seconds"": 20.749933300015982}]",0.853558075846343,0.08530455601145875,512.0,7.0,,200.0,,5.315797741654099e-06,3.4409893037422026,0.7130613382332853,0.6163597638349416,1.1667726232171949,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,6,COMPLETE,0.6402602970303801,0.8076446044521068,0.023296469928495715,0.609357511456387,0.004852756521582459,0.8012622524807064,0.15821779788452556,0.4796028748163176,86.63877099999809,"{""colsample_bytree"": 0.7020599079956136, ""gamma"": 0.1209895119421528, ""learning_rate"": 0.0195251741116355, ""max_bin"": 512, ""max_depth"": 7, ""min_child_weight"": 13.443862241653257, ""n_estimators"": 200, ""reg_alpha"": 0.014616032437682452, ""reg_lambda"": 0.007260995022309545, ""subsample"": 0.7085776591849288}","[{""average_precision"": 0.609357511456387, ""roc_auc"": 0.8012622524807064, ""brier_score"": 0.15572941171722396, ""log_loss"": 0.4739571355838937, ""fold"": 1, ""fit_seconds"": 18.233070899994345}, {""average_precision"": 0.6265566666374573, ""roc_auc"": 0.8118770095074628, ""brier_score"": 0.15417599854284814, ""log_loss"": 0.4679410188995728, ""fold"": 2, ""fit_seconds"": 20.84795039999881}, {""average_precision"": 0.6584852560248469, ""roc_auc"": 0.8046429262006561, ""brier_score"": 0.1638416158989897, ""log_loss"": 0.4940745641785795, ""fold"": 3, ""fit_seconds"": 22.929484799999045}, {""average_precision"": 0.6666417540028293, ""roc_auc"": 0.8127962296196021, ""brier_score"": 0.15912416537904037, ""log_loss"": 0.4824387806032245, ""fold"": 4, ""fit_seconds"": 24.628264900005888}]",0.7020599079956136,0.0195251741116355,512.0,7.0,,200.0,,0.014616032437682452,0.007260995022309545,0.7085776591849288,0.1209895119421528,13.443862241653257,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,7,COMPLETE,0.6371895687896847,0.8079340168824575,0.02438252566359363,0.6046964597308456,0.004495664068822247,0.8021032607020959,0.15742940740714428,0.4775718760397426,64.15418100001989,"{""colsample_bytree"": 0.6857221925552167, ""gamma"": 2.683771027932025, ""learning_rate"": 0.04392483014820272, ""max_bin"": 128, ""max_depth"": 7, ""min_child_weight"": 17.49104410083387, ""n_estimators"": 400, ""reg_alpha"": 0.00014722653865543387, ""reg_lambda"": 0.1743077139865438, ""subsample"": 0.7363392240972881}","[{""average_precision"": 0.6046964597308456, ""roc_auc"": 0.8021032607020959, ""brier_score"": 0.15479535029692565, ""log_loss"": 0.4713368070278521, ""fold"": 1, ""fit_seconds"": 13.738987100019585}, {""average_precision"": 0.6233217028799504, ""roc_auc"": 0.8117302845176626, ""brier_score"": 0.15337020212945449, ""log_loss"": 0.46588578889177124, ""fold"": 2, ""fit_seconds"": 15.385715300013544}, {""average_precision"": 0.6551145643976162, ""roc_auc"": 0.8050547855510004, ""brier_score"": 0.16339030071088403, ""log_loss"": 0.492995050153714, ""fold"": 3, ""fit_seconds"": 16.494254999997793}, {""average_precision"": 0.6656255481503268, ""roc_auc"": 0.8128477367590706, ""brier_score"": 0.158161776491313, ""log_loss"": 0.4800698580856331, ""fold"": 4, ""fit_seconds"": 18.535223599988967}]",0.6857221925552167,0.04392483014820272,128.0,7.0,,400.0,,0.00014722653865543387,0.1743077139865438,0.7363392240972881,2.683771027932025,17.49104410083387,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,8,COMPLETE,0.6155254353451969,0.7980376636851115,0.026401154064025913,0.5794050397792971,0.004852553475230364,0.7927459815971863,0.1624436263257863,0.4932326360398223,81.25340630000574,"{""colsample_bytree"": 0.9194599374091807, ""gamma"": 3.5454811908745443, ""learning_rate"": 0.06976962150831048, ""max_bin"": 128, ""max_depth"": 10, ""min_child_weight"": 3.698335126542504, ""n_estimators"": 250, ""reg_alpha"": 0.003146153769603922, ""reg_lambda"": 0.673095409115668, ""subsample"": 0.6137339028757604}","[{""average_precision"": 0.5794050397792971, ""roc_auc"": 0.7927459815971863, ""brier_score"": 0.16024925046922422, ""log_loss"": 0.48932441159539086, ""fold"": 1, ""fit_seconds"": 17.220820599992294}, {""average_precision"": 0.602182972920484, ""roc_auc"": 0.8009058531960405, ""brier_score"": 0.15866759699396032, ""log_loss"": 0.48144912947865726, ""fold"": 2, ""fit_seconds"": 19.254214200016577}, {""average_precision"": 0.6338501372525894, ""roc_auc"": 0.7940042201584441, ""brier_score"": 0.1683827490054046, ""log_loss"": 0.5087703922875186, ""fold"": 3, ""fit_seconds"": 20.893277299997862}, {""average_precision"": 0.6466635914284171, ""roc_auc"": 0.8044945997887751, ""brier_score"": 0.16247490883455612, ""log_loss"": 0.49338661079772256, ""fold"": 4, ""fit_seconds"": 23.885094199999003}]",0.9194599374091807,0.06976962150831048,128.0,10.0,,250.0,,0.003146153769603922,0.673095409115668,0.6137339028757604,3.5454811908745443,3.698335126542504,,,,,,,,False
stage5__xgboost__tree_plus_transaction_count_raw_components__v1,xgboost,tree_plus_transaction_count_raw_components,9,COMPLETE,0.6251360279767662,0.8026669157843914,0.02789897066862767,0.5883172556940649,0.005003146534716647,0.7964883845002606,0.15935894238396459,0.48297516131498025,72.710082399979,"{""colsample_bytree"": 0.9608938931623576, ""gamma"": 1.2851772464667448, ""learning_rate"": 0.08752180858225246, ""max_bin"": 128, ""max_depth"": 5, ""min_child_weight"": 4.29366525575821, ""n_estimators"": 700, ""reg_alpha"": 0.0019024233452911651, ""reg_lambda"": 0.006455215731954213, ""subsample"": 0.9029995398806776}","[{""average_precision"": 0.5883172556940649, ""roc_auc"": 0.7964883845002606, ""brier_score"": 0.1572147215746141, ""log_loss"": 0.47838323701194796, ""fold"": 1, ""fit_seconds"": 15.501820099976612}, {""average_precision"": 0.6087131730419185, ""roc_auc"": 0.8053275312453583, ""brier_score"": 0.15567116638540318, ""log_loss"": 0.4720310940503203, ""fold"": 2, ""fit_seconds"": 17.246688699990045}, {""average_precision"": 0.6458094612179714, ""roc_auc"": 0.7994920662584138, ""brier_score"": 0.16492694936953886, ""log_loss"": 0.49735257282769196, ""fold"": 3, ""fit_seconds"": 18.866385100001935}, {""average_precision"": 0.65770422195311, ""roc_auc"": 0.809359681133533, ""brier_score"": 0.15962293220630225, ""log_loss"": 0.48413374136996074, ""fold"": 4, ""fit_seconds"": 21.09518850001041}]",0.9608938931623576,0.08752180858225246,128.0,5.0,,700.0,,0.0019024233452911651,0.006455215731954213,0.9029995398806776,1.2851772464667448,4.29366525575821,,,,,,,,False
